"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","RLS","RLSMean","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","Slopes","t10.7TransDerivative","t14TransDerivative","t17.8TransDerivative","t22TransDerivative","t26.8TransDerivative","t32.2TransDerivative","t38.4TransDerivative","t45.4TransDerivative","t53.3TransDerivative","t62.2TransDerivative","t72.3TransDerivative","p10.7ProtDerivative","p14ProtDerivative","p17.8ProtDerivative","p22ProtDerivative","p26.8ProtDerivative","p32.2ProtDerivative","p38.4ProtDerivative","p45.4ProtDerivative","p53.3ProtDerivative","p62.2ProtDerivative","p72.3ProtDerivative","t10.7Trans_minus_Prot_Derivative","t14Trans_minus_Prot_Derivative","t17.8Trans_minus_Prot_Derivative","t22Trans_minus_Prot_Derivative","t26.8Trans_minus_Prot_Derivative","t32.2Trans_minus_Prot_Derivative","t38.4Trans_minus_Prot_Derivative","t45.4Trans_minus_Prot_Derivative","t53.3Trans_minus_Prot_Derivative","t62.2Trans_minus_Prot_Derivative","t72.3Trans_minus_Prot_Derivative","DifSum","absDifSum","t7.8Trans_minus_Prot_value_table","t10.7Trans_minus_Prot_value_table","t14Trans_minus_Prot_value_table","t17.8Trans_minus_Prot_value_table","t22Trans_minus_Prot_value_table","t26.8Trans_minus_Prot_value_table","t32.2Trans_minus_Prot_value_table","t38.4Trans_minus_Prot_value_table","t45.4Trans_minus_Prot_value_table","t53.3Trans_minus_Prot_value_table","t62.2Trans_minus_Prot_value_table","t72.3Trans_minus_Prot_value_table"
"DJP1","YIR004W","ORF","363221-364519","+","IX",NA,NA,NA,NA,"0005737; 0005737; 0051087; 0005783; 0071944; 0051082; 0016558; 0051087; 0005634; 0045040; 0005933; 0005829; 0042026","29,11,31,27,17,29,37,44,18,15,28,15,10,28,24,29,19,33,19,22,52,40,49,55,33,28,15,10,28,24,29,19,33,19,22,29,37,44,18,15",27.1,49.6836208,49.59757835,49.90103544,50.59108319,52.62527752,54.05203732,54.87968975,53.91306306,52.03378593,51.88244857,52.86329676,56.16618427,9.484147735,9.63554928,9.739258995,9.83826349,9.869197335,9.394453439,9.452412431,9.525474934,9.725155371,9.511083097,9.346515129,9.386185678,-6.54787269330088e-06,-0.0296698103448279,0.0919566939393945,0.181591513157894,0.484331983333333,0.297241625,0.153268968518519,-0.155907530645161,-0.268468161428571,-0.0191566278481012,0.110207661797752,0.327018565346535,0.0522074293103444,0.0314271863636366,0.026053814473684,0.00736520119047658,-0.0989049783333336,0.0107331466666669,0.0117842746774192,0.0285257767142857,-0.0270977562025316,-0.0184907829213483,0.0039277771287129,-0.0818772396551723,0.0605295075757579,0.15553769868421,0.476966782142856,0.396146603333333,0.142535821851852,-0.16769180532258,-0.296993938142857,0.00794112835443038,0.128698444719101,0.323090788217822,1.14488379175875,2.23800975799997,40.199473065,39.96202907,40.161776445,40.7528197,42.756080185,44.657583881,45.427277319,44.387588126,42.308630559,42.371365473,43.516781631,46.779998592
"DAL2","YIR029W","ORF","410807-411838","+","IX","allantoin degradation",NA,NA,NA,"0004037; 0004037; 0005575; 0000256; 0000256; 0004037; 0000256; 0016787; 0006144","27,22,47,15,22",26.6,47.66144662,49.07357962,50.89711554,52.91013683,55.98417701,57.1677562,58.41744329,60.60409833,63.59264527,65.55043206,66.5216441,65.38931219,36.94462186,35.93038741,34.90347752,33.73902882,32.62081164,33.31435559,31.30768613,28.47249245,24.9790679,26.16123203,31.40498299,42.96853524,0.00197933315165699,0.486942413793103,0.552586642424244,0.529742444736841,0.73191432857143,0.246578997916666,0.231423535185185,0.352686296774193,0.426935277142857,0.247821112658229,0.109124948314606,-0.11211207029703,-0.349736017241378,-0.311184815151515,-0.306433868421053,-0.266242185714286,0.144488322916666,-0.371605455555555,-0.457289303225807,-0.49906065,0.149641029113924,0.589185501123595,1.14490616336634,0.836678431034481,0.863771457575758,0.836176313157894,0.998156514285716,0.102090674999999,0.60302899074074,0.8099756,0.925995927142857,0.0981800835443047,-0.480060552808989,-1.25701823366337,4.3369752060094,7.81113277895411,10.71682476,13.14319221,15.99363802,19.17110801,23.36336537,23.85340061,27.10975716,32.13160588,38.61357737,39.38920003,35.11666111,22.42077695
"DAL3","YIR032C","ORF","415030-415617","-","IX","allantoin degradation",NA,NA,NA,"0000256; 0000256; 0016020; 0050385; 0050385; 0004848; 0050385; 0050385; 0000256; 0006144; 0016829","28,14,38,36,29",29,58.00126371,58.48305155,59.03141279,59.61848568,60.43863321,60.96415129,60.29229355,55.58745048,55.40922174,59.21675263,67.1756108,81.22904725,58.39875983,56.51572621,53.99409747,50.39920565,45.97611517,39.38321134,32.99832038,27.36351516,26.33446691,26.53014776,25.76930556,21.6545838,-0.00466336088558173,0.166133737931033,0.166170072727272,0.154492865789474,0.195273221428571,0.109482933333333,-0.1244181,-0.758845656451613,-0.0254612485714288,0.481965935443038,0.894253726966291,1.39142935148515,-0.649321937931037,-0.76412992121212,-0.946024163157895,-1.05311678095238,-1.37352163125,-1.18238721481481,-0.908839551612905,-0.147006892857143,0.0247697278481011,-0.0854878876404493,-0.407398194059406,0.81545567586207,0.930299993939392,1.10051702894737,1.24839000238095,1.48300456458333,1.05796911481481,0.149993895161292,0.121545644285714,0.457196207594937,0.979741614606741,1.79882754554455,10.1429412877212,10.1429412877212,-0.39749612,1.96732534,5.03731532,9.21928003,14.46251804,21.58093995,27.29397317,28.22393532,29.07475483,32.68660487,41.40630524,59.57446345
"LYS1","YIR034C","ORF","419615-420736","-","IX","lysine biosynthesis",0,0,1,"0005737; 0009085; 0009085; 0004754; 0019878; 0008652; 0019878; 0019878; 0003729; 0009085; 0004754; 0016491; 0005737; 0004754; 0055114; 0005737","30,27,17,12,12",19.6,383.8335133,384.1027955,384.9878313,386.2501612,388.955955,390.2035531,391.4362462,393.6511182,391.3019039,390.5166056,389.9451422,390.2961728,1139.936516,1152.409276,1169.525762,1193.351675,1223.737539,1274.797385,1306.367015,1318.284966,1273.292267,1279.243717,1327.218427,1450.376903,0.00364022881137794,0.0928559310344899,0.268192666666657,0.332192078947368,0.644236619047628,0.259916270833334,0.228276500000001,0.357237419354832,-0.335602042857139,-0.0994048481012687,-0.0642093707865135,0.0347555049504952,4.30095172413797,5.18681393939391,6.26997710526313,7.23472952380954,10.6374679166667,5.84622777777777,1.92225016129031,-6.42752842857141,0.753348101265826,5.39041685393258,12.1939085148515,-4.20809579310348,-4.91862127272725,-5.93778502631576,-6.59049290476192,-10.3775516458334,-5.61795127777777,-1.56501274193548,6.09192638571428,-0.852752949367094,-5.45462622471909,-12.159153009901,-51.5901164607279,63.7739692321565,-756.1030027,-768.3064805,-784.5379307,-807.1015138,-834.781584,-884.5938319,-914.9307688,-924.6338478,-881.9903631,-888.7271114,-937.2732848,-1060.0807302
"YIR035C","YIR035C","ORF","421026-421790","-","IX",NA,NA,NA,NA,"0005737; 0016491; 0016021; 0005737; 0055114; 0016491; 0003674; 0008150","26,26,20,18,32,31,32,27,37,47,11,25,17,14,22,15,21,16,29,15,22,25,26,24,34",24.48,141.5879379,142.6212034,144.2247934,146.2227531,149.552886,151.2419197,154.383187,163.3621398,166.1861424,166.8110715,164.8492178,159.3634339,2.769401882,2.786375229,2.840934215,2.950510982,3.186989013,3.456328058,3.482880397,3.438431129,3.334556033,3.438746081,3.659371177,4.062464569,0.00661627768532484,0.356298448275872,0.485936363636363,0.525778868421051,0.792888785714285,0.351882020833335,0.581716166666663,1.44821819354839,0.403428942857143,0.079104949367089,-0.220433000000001,-0.54314692079208,0.00585287827586206,0.0165330260606061,0.0288359913157895,0.0563042930952381,0.0561123010416667,0.00491709981481485,-0.00716923677419358,-0.0148392994285714,0.0131886136708861,0.0247893366292135,0.0399102368316832,0.350445570000009,0.469403337575757,0.496942877105262,0.736584492619047,0.295769719791669,0.576799066851848,1.45538743032258,0.418268242285714,0.0659163356962029,-0.245222336629214,-0.583057157623763,4.03723757799511,5.69379656650107,138.818536018,139.834828171,141.383859185,143.272242118,146.365896987,147.785591642,150.900306603,159.923708671,162.851586367,163.372325419,161.189846623,155.300969331
"DLD3","YEL071W","ORF","16355-17845","+","V",NA,NA,NA,NA,"0005737; 0003824; 0005737; 0019249; 0005737; 0071949; 0004458; 0005737; 0030447; 0016614; 0055114; 0099615; 0004458; 0099615; 0050660; 0055114; 0016491; 0016491","22,23,24,37,19",25,142.1812745,130.952927,117.8132568,106.7956954,87.54629268,99.2044433,117.0644726,138.4520436,140.094337,135.9374535,123.2208875,102.2188377,1841.611141,1851.322399,1864.535526,1885.100475,1916.364715,1942.752299,1941.230987,1917.82626,1855.099893,1820.200032,1824.769347,1903.303077,0.000900912585333319,-3.87184396551725,-3.98171824242424,-2.8993582631579,-4.58319112380953,2.42878137916667,3.30741283333333,3.44960822580645,0.234613342857143,-0.526187784810126,-1.42882764044944,-2.07941087128713,3.34870965517235,4.00397787878787,5.41182868421054,7.44386666666666,5.49741333333334,-0.281724444444459,-3.77495596774192,-8.96090957142857,-4.41770392405065,0.513406179775276,7.77561683168318,-7.2205536206896,-7.98569612121211,-8.31118694736844,-12.0270577904762,-3.06863195416668,3.58913727777779,7.22456419354837,9.19552291428571,3.89151613924052,-1.94223382022471,-9.85502770297031,-26.5096474322556,74.3111284819604,-1699.4298665,-1720.369472,-1746.7222692,-1778.3047796,-1828.81842232,-1843.5478557,-1824.1665144,-1779.3742164,-1715.005556,-1684.2625785,-1701.5484595,-1801.0842393
"CAN1","YEL063C","ORF","31694-33466","-","V",NA,NA,NA,NA,"0005739; 0006810; 0045121; 0015174; 0015802; 0003333; 0006865; 0055085; 0015181; 0005886; 0010008; 0005739; 0006810; 0015171; 0016020; 0016021; 0005768; 0005886; 0005886; 0015297; 0005887; 0005773; 0089709; 1903401; 0005290; 0015189; 0055085; 0016020; 0005783; 0015809; 0006865; 0016021; 0016021","3,14,13,6,16,20,7,17,18,13,17,26,14,22,19,15,18,37,23,23,19,16,19,44,24,23,22,16,21,45,27,24,23,19,21,29,27,26,19,22,31,31,27,22,24,31,31,27,24,25,34,35,27,25,27,35,35,30,25,29,36,36,31,27,34,37,37,32,27,36,40,38,33,28,38,42,38,33,28,39,42,38,34,29,48,46,39,35,31,52,48,39,35,31,53,49,40,36,32,56,59,41,37,32,61,42,37,33,44,38,34,44,38,35,45,41,36,45,41,36,46,41,37,46,42,39,46,43,39,46,45,39,47,46,39,48,48,40,48,48,41,49,49,44,51,50,44,51,51,44,53,51,45,54,52,45,54,56,45,59,58,52,66,59,57",35.6181818181818,359.3388366,356.8465168,353.9559915,350.8972786,347.4152647,345.77471,342.3964644,329.8527099,329.6895612,336.7165573,352.1525133,379.0482791,57.02064464,56.4502167,55.75827392,54.86508962,53.82949326,52.51351007,51.53025476,50.31501292,48.14419284,46.61514796,46.25225055,47.86399759,0.00268367122579248,-0.859420620689642,-0.875916757575768,-0.804924447368418,-0.829050928571422,-0.341782229166666,-0.625601037037039,-2.02318620967743,-0.0233069571428522,0.889493177215185,1.73437707865169,2.66294710891089,-0.196699289655173,-0.20967963030303,-0.2350485,-0.246570561904762,-0.274163164583333,-0.182084316666667,-0.196006748387096,-0.310117154285714,-0.193549984810127,-0.0407749898876407,0.159578914851485,-0.662721331034469,-0.666237127272739,-0.569875947368418,-0.58248036666666,-0.0676190645833329,-0.443516720370372,-1.82717946129033,0.286810197142862,1.08304316202531,1.77515206853933,2.50336819405941,0.828743603180589,10.4680036403532,302.31819196,300.3963001,298.19771758,296.03218898,293.58577144,293.26119993,290.86620964,279.53769698,281.54536836,290.10140934,305.90026275,331.18428151
"HAT2","YEL056W","ORF","47168-48373","+","V",NA,0,0,0,"0016569; 0005737; 0000123; 0006333; 0005634; 0005737; 0005737; 0005634; 0005634; 0004402; 0016573; 0000123; 0005634; 0006348; 0004402; 0004402; 0016573; 0016573; 0000123; 0000123; 0005737; 0042393","22,7,23,37,27",23.2,26.54204898,25.16126457,23.48566924,21.49289864,18.81645827,16.22176095,14.42837502,15.51476446,13.67282584,11.83630396,10.05908935,8.554544266,18.13321556,17.58738292,16.86230779,15.72655938,13.70503977,13.4793094,13.20697685,13.66314689,15.12166858,14.36784756,12.83072919,10.34720325,0.0030448423062688,-0.476132555172414,-0.507756160606061,-0.524413315789474,-0.637247707142858,-0.540561941666666,-0.332108505555555,0.175224103225807,-0.263134088571429,-0.232471124050633,-0.199687034831461,-0.14896485980198,-0.188218151724138,-0.219719736363636,-0.298881160526316,-0.481314192857143,-0.0470271604166668,-0.0504319537037036,0.0735758129032258,0.208360241428571,-0.0954203822784811,-0.172709929213483,-0.245893657425743,-0.287914403448276,-0.288036424242424,-0.225532155263158,-0.155933514285715,-0.493534781249999,-0.281676551851852,0.101648290322581,-0.47149433,-0.137050741772152,-0.0269771056179775,0.0969287976237624,-2.16957291978521,2.5667270956779,8.40883342,7.57388165,6.62336145,5.76633926,5.1114185,2.74245155,1.22139817,1.85161757,-1.44884274,-2.5315436,-2.77163984,-1.792658984
"VMA8","YEL051W","ORF","58378-59148","+","V",NA,NA,NA,NA,"0000329; 0007035; 0042626; 0006811; 0000221; 0007035; 0006810; 0046961; 0000221; 0015992; 0016021; 0000329; 0046961","3,6,6,19,14",9.6,293.9946836,294.3645908,294.7074702,295.1741477,295.4637408,296.9870245,297.867486,296.6889474,292.4772458,291.9091983,294.7879414,304.9227507,154.197244,155.0156342,156.4928303,159.1546751,163.5293405,171.9588923,172.2248433,167.2421192,154.6497576,149.3709859,156.5533848,186.8446857,-0.000547508091103375,0.127554206896552,0.103902848484853,0.122809868421053,0.0689507380952358,0.317350770833341,0.16304842592592,-0.190086870967737,-0.601671657142861,-0.0719047468354402,0.323454280898877,1.00344646534653,0.282203517241373,0.447635181818186,0.700485473684206,1.041587,1.756156625,0.0492501851851854,-0.803665177419358,-1.7989088,-0.668198949367088,0.807011112359551,2.9991387029703,-0.154649310344821,-0.343732333333333,-0.577675605263153,-0.972636261904764,-1.43880585416666,0.113798240740734,0.613578306451621,1.19723714285714,0.596294202531648,-0.483556831460674,-1.99569223762377,-3.44584054151603,8.48765632667832,139.7974396,139.3489566,138.2146399,136.0194726,131.9344003,125.0281322,125.6426427,129.4468282,137.8274882,142.5382124,138.2345566,118.078065
"GLY1","YEL046C","ORF","67629-68792","-","V","glycine biosynthesis from threonine",NA,NA,NA,"0004793; 0006567; 0006545; 0005829; 0006545; 0016829; 0008732; 0003824; 0016829; 0006520","26,34,12,7,14",18.6,207.8968509,208.5315729,208.6184247,209.7448337,207.5387819,216.999021,226.6498827,230.620015,241.2570839,246.0083841,244.9358886,234.5647508,152.7909557,152.9777799,153.1421874,153.5114223,154.6966419,153.6588827,149.8578936,144.4065936,138.6824375,138.2113103,144.9541454,163.340503,0.00118077964419146,0.218869655172408,0.0263187272727288,0.29642342105263,-0.525250428571425,1.97088314583333,1.78719661111111,0.640343919354837,1.51958127142857,0.601430405063292,-0.120505112359551,-1.02684532673267,0.0644221379310309,0.0498204545454576,0.0971670789473634,0.282195142857145,-0.216199833333336,-0.703886870370367,-0.879241935483872,-0.817736585714288,-0.0596363544303777,0.757621921348312,1.82043144554456,0.154447517241377,-0.0235017272727287,0.199256342105267,-0.80744557142857,2.18708297916667,2.49108348148148,1.51958585483871,2.33731785714286,0.661066759493669,-0.878127033707862,-2.84727677227723,4.99348968678364,14.1061918961564,55.1058952,55.553793,55.4762373,56.2334114,52.84214,63.3401383,76.7919891,86.2134214,102.5746464,107.7970738,99.9817432,71.2242478
"UTR4","YEL038W","ORF","80462-81145","+","V","methionine salvage pathway",NA,NA,NA,"0000287; 0019509; 0000287; 0043874; 0005737; 0043874; 0005634; 0008652; 0009086; 0005737; 0005737; 0046872; 0019509; 0043716; 0043874; 0019509; 0005634; 0043715; 0016787; 0005634; 0019284","27,16,14,13,13",16.6,68.46127208,68.20535462,68.34660059,68.74960239,70.26633562,70.88162469,71.92536917,73.75126901,74.26423667,82.26060203,97.91937182,125.8325394,68.94373635,68.67424598,67.18899011,64.05152327,57.9148823,47.16430762,38.77143053,31.62849241,29.03696413,24.85147376,21.42336045,18.17542915,-0.00781273506832656,-0.0882474000000022,0.0428018090909091,0.106053105263161,0.36112695952381,0.128185222916664,0.193286014814815,0.294499974193549,0.0732810942857144,1.01219814683544,1.75941233595505,2.76367995841584,-0.0929277137931034,-0.450077536363633,-0.825649168421053,-1.46110499285714,-2.23970305833333,-1.55423649814815,-1.15208679354839,-0.370218325714286,-0.529808907594937,-0.385181270786517,-0.321577356435644,0.00468031379310122,0.492879345454542,0.931702273684214,1.82223195238095,2.36788828125,1.74752251296296,1.44658676774194,0.44349942,1.54200705443038,2.14459360674157,3.08525731485149,16.0288488432911,16.0288488432911,-0.482464269999994,-0.468891360000001,1.15761047999999,4.69807912,12.35145332,23.71731707,33.15393864,42.1227766,45.22727254,57.40912827,76.49601137,107.65711025
"ANP1","YEL036C","ORF","83050-84552","-","V",NA,NA,NA,NA,"0000136; 0005783; 0005794; 0006487; 0006487; 0000030; 0000137; 0000009; 0005789; 0016021; 0016020; 0000139","17,30,21,27,27,27,21,18,27,22,22,18,33,16,23,31,41,16,25,15,34,16,24,26,14,21,10,21,31,22,27,34,19,24,18,31,39,23,35,16,19,26,36,26,31,23,14,32,18,28,14,18,7,25,20,19,31,22,31,20,26,18,29,36,21,29,26,24,26,18,21,25,36,17,25,41,32,36,31,24,3,7,6,3,9",23.4235294117647,82.26500384,82.73975765,82.7696847,82.35505575,80.79095159,79.17403756,77.11979401,73.92980796,75.54335592,79.32736462,86.59972446,98.81152618,14.19587448,14.08929973,14.13672638,14.42243752,15.23100156,15.96717236,16.84302367,17.42715551,16.65928272,15.50155062,13.93432175,11.99810934,0.0107756032073678,0.163708210344826,0.00906880303030234,-0.109112881578946,-0.372405752380952,-0.336857089583334,-0.380415472222221,-0.514513879032259,0.23050685142857,0.478988443037975,0.817119083146068,1.20908927920792,-0.0367499137931035,0.0143717121212122,0.0751871421052632,0.192515247619047,0.153368916666667,0.162194687037037,0.0942148129032255,-0.109696112857143,-0.146548367088608,-0.176093131460674,-0.191704199009901,0.20045812413793,-0.00530290909090985,-0.184300023684209,-0.564921,-0.490226006250001,-0.542610159259258,-0.608728691935484,0.340202964285713,0.625536810126583,0.993212214606742,1.40079347821782,1.16411480115493,5.95629238159465,68.06912936,68.65045792,68.63295832,67.93261823,65.55995003,63.2068652,60.27677034,56.50265245,58.8840732,63.825814,72.66540271,86.81341684
"SPF1","YEL031W","ORF","90258-93905","+","V",NA,NA,NA,NA,"0046872; 0005739; 0005789; 0006812; 0055092; 0016787; 0016021; 0005801; 0005524; 0055085; 0006810; 0046872; 0000166; 0000166; 0005783; 0005789; 0030026; 0016020; 0016887; 0016021; 0015662; 0098655; 0005887; 0019829; 0005739; 0016021; 0005789; 0015662; 0006874; 0005783","34,20,24,26,11,15,27,30,37,10,32,22,30,22,24,36,21,31,11,33,10,15,18,12,18,18,16,26,21,21,47,20,23,38,41,23,33,37,33,35,24,21,26,22,22",24.8,60.2386328,59.72219612,59.19217087,58.99644151,58.49502611,60.31178865,62.36039657,63.98783065,65.1074305,65.82586635,65.83853619,64.99371916,409.4002218,411.2390189,416.5544733,426.7211144,445.1521812,474.5341683,503.9548232,528.1023945,528.4472981,533.6437531,539.7912046,552.027845,-0.00108074720111591,-0.178081613793103,-0.160613712121213,-0.0515077263157898,-0.119384619047619,0.378492195833333,0.379371837037037,0.262489367741936,0.159942835714287,0.090941246835442,0.00142357752808999,-0.0836452504950497,0.634067965517249,1.61074375757575,2.67543186842105,4.38834923809524,6.1212473125,5.44826942592593,3.89476956451612,0.0492719428571523,0.657779113924053,0.690724887640448,1.21154855445544,-0.812149579310352,-1.77135746969696,-2.72693959473684,-4.50773385714286,-5.74275511666667,-5.0688975888889,-3.63228019677418,0.110670892857134,-0.566837867088611,-0.689301310112358,-1.29519380495049,-26.7027754925111,26.9241172782253,-349.161589,-351.51682278,-357.36230243,-367.72467289,-386.65715509,-414.22237965,-441.59442663,-464.11456385,-463.3398676,-467.81788675,-473.95266841,-487.03412584
"EDC3","YEL015W","ORF","126629-128284","+","V",NA,NA,NA,NA,"0005737; 0000932; 0005737; 0003729; 0033962; 0033962; 1900153; 0005634; 0005737; 1900153; 0033962; 0031087; 0000932","21,33,45,27,23",29.8,48.43147203,46.88281088,45.18326011,43.42929312,41.38159246,40.16887017,39.83865242,41.87882442,40.18866504,37.78674836,34.45788064,30.11818648,3.858780982,4.255128632,4.724202661,5.380640824,6.345035064,6.64832663,6.545696384,6.008337646,5.097013876,4.482834054,3.92247498,3.520561025,-0.0101841166694,-0.534021086206897,-0.515015384848485,-0.461570260526316,-0.487547776190476,-0.252650477083334,-0.0611514351851844,0.32906,-0.241451340000001,-0.304040086075949,-0.374030080898876,-0.429672689108911,0.136671603448276,0.142143645151515,0.172746885,0.229617676190476,0.0631857429166666,-0.019005601111111,-0.0866707641935485,-0.13018911,-0.0777442812658229,-0.0629616937078651,-0.0397934608910891,-0.670692689655173,-0.65715903,-0.634317145526316,-0.717165452380952,-0.31583622,-0.0421458340740734,0.415730764193548,-0.111262230000001,-0.226295804810126,-0.311068387191011,-0.389879228217822,-3.66009125766193,4.49155278604902,44.572691048,42.627682248,40.459057449,38.048652296,35.036557396,33.52054354,33.292956036,35.870486774,35.091651164,33.303914306,30.53540566,26.597625455
"VAC8","YEL013W","ORF","128825-130561","+","V",NA,0,0,1,"0071561; 0071561; 0000011; 0071255; 0005829; 0034727; 0005773; 0000329; 0005737; 0000329; 0000011; 0042144; 0071563; 0005774; 0016020; 0071563; 0071563; 0000329; 0000329; 0000329; 0042144; 0016236; 0034727; 0043495; 0043495; 0043495; 0043495; 0071562","16,13,26,17,11,23,14,5,17,21,14,24,28,16,34,28,16,27,24,10,12,23,16,19,27,33,18,25,25,27,37,19,20,15,21,21,11,43,18,12,14,19,16,15,17,14,21,16,19,18,22,16,13,26,15,20,21,24,7,23,18,8,19,25,9",19.4,42.92731884,41.61822767,40.36616078,39.16321899,38.38457578,37.34478882,36.83981345,38.52326532,35.19026333,32.31050096,29.29776053,26.91552916,96.2777472,101.9107431,108.5211061,117.035593,127.0442102,136.4583936,144.2430543,147.962575,141.1476287,135.7898512,131.3462926,130.9702777,-0.00193552590942655,-0.45141074827586,-0.37941420909091,-0.316563628947369,-0.18539124047619,-0.216622283333333,-0.0935139574074068,0.27152449516129,-0.476143141428571,-0.364526882278481,-0.338510160674157,-0.235864492079208,1.94241237931035,2.0031403030303,2.24065444736842,2.38300409523809,1.96128820833333,1.44160383333334,0.599922693548384,-0.973563757142853,-0.678199683544307,-0.49927624719101,-0.0372291980198021,-2.39382312758621,-2.38255451212121,-2.55721807631579,-2.56839533571428,-2.17791049166667,-1.53511779074074,-0.328398198387093,0.497420615714282,0.313672801265826,0.160766086516853,-0.198635294059406,-13.1701933230944,15.1139123300884,-53.35042836,-60.29251543,-68.15494532,-77.87237401,-88.65963442,-99.11360478,-107.40324085,-109.43930968,-105.95736537,-103.47935024,-102.04853207,-104.05474854
"MNN1","YER001W","ORF","153520-155808","+","V",NA,NA,NA,NA,"0016757; 0016740; 0016020; 0006493; 0006486; 0006486; 0000139; 0016757; 0016021; 0005794; 0000033; 0005794; 0006491","11,3,19,17,19,17,21,18,23,21,25,21,27,21,30,24,31,24,32,25,33,25,33,25,35,25,35,26,36,27,36,27,37,27,38,28,44,28,49,29,29,29,29,29,31,31,32,32,32,33,33,34,35,36,36,38,38,38,38,39,42,43,50,52,54",30.5384615384615,71.36704789,71.02681716,70.52353873,69.94735851,68.74212987,68.50874151,68.66620439,69.92923695,69.05486925,69.0561713,69.95768407,72.8497586,12.09973628,12.00749367,11.94075127,11.98012541,12.35743486,11.82902102,11.00223972,10.11644075,9.86696548,10.07434897,10.10739862,9.560983519,-0.000335687794167088,-0.117320941379311,-0.152508615151513,-0.15162637368421,-0.2869592,-0.0486225750000013,0.0291597925925947,0.203714929032258,-0.124909671428573,0.000164816455697053,0.101293569662921,0.286344012871288,-0.031807796551724,-0.0202249696969699,0.0103616157894736,0.0898355833333334,-0.110086216666666,-0.153107648148148,-0.142870801612903,-0.0356393242857145,0.0262510746835445,0.00371344382022458,-0.0541005050495049,-0.085513144827587,-0.132283645454544,-0.161987989473683,-0.376794783333334,0.0614636416666651,0.182267440740743,0.346585730645161,-0.089270347142858,-0.0260862582278475,0.0975801258426963,0.340444517920792,0.156405288356205,1.90027762527591,59.26731161,59.01932349,58.58278746,57.9672331,56.38469501,56.67972049,57.66396467,59.8127962,59.18790377,58.98182233,59.85028545,63.288775081
"FMP52","YER004W","ORF","159580-160275","+","V",NA,NA,NA,NA,"0005741; 0008150; 0016020; 0005739; 0005739; 0005783; 0003674; 0005739; 0005741; 0005741; 0005739","31,20,19,27,9",21.2,128.0649673,130.7827683,135.5180248,140.9693646,153.8442731,154.4337825,151.0649666,139.6462544,137.6842839,147.3728471,168.1634863,204.5979728,101.4178828,102.8337067,103.5944192,103.5649614,101.0514447,97.62162502,98.45006961,100.432785,104.4439528,100.0068503,91.23074833,76.75437957,-0.00389662275320695,0.937172758620683,1.43492621212122,1.43456310526316,3.06545440476191,0.122814458333333,-0.623854796296299,-1.84172777419355,-0.280281500000001,1.22640040506329,2.33602687640449,3.6073749009901,0.488215137931032,0.230518939393943,-0.00775205263157973,-0.598456357142856,-0.714545766666668,0.153415664814815,0.319792804838709,0.573023971428573,-0.561658544303799,-0.986078873033707,-1.43330383762376,0.448957620689651,1.20440727272728,1.44231515789474,3.66391076190476,0.837360225000001,-0.777270461111114,-2.16152057903226,-0.853305471428574,1.78805894936709,3.3221057494382,5.04067873861387,13.9556979640636,21.5398909872075,26.6470845,27.9490616,31.9236056,37.4044032,52.7928284,56.81215748,52.61489699,39.2134694,33.2403311,47.3659968,76.93273797,127.84359323
"TMA20","YER007C-A","ORF","166237-166885","-","V",NA,NA,NA,NA,"0003723; 0005737; 0005737; 0003723; 0042254; 0006412; 0005829; 0005840; 0005737; 0003723","28,34,20,28,26",27.2,231.9059115,231.9192359,231.2647814,230.2774716,226.8379251,226.2040212,227.2614495,233.239724,237.3287559,235.8320715,229.6339076,216.0020441,137.2356563,131.6497838,125.4715234,117.0323854,104.9612289,109.5811812,109.2915598,110.3912288,107.7134107,100.9333575,105.9371423,134.3705363,0.0124797909648862,0.00459462068965093,-0.198319545454541,-0.25981836842105,-0.818939642857144,-0.132063312500001,0.195820055555555,0.964237822580645,0.584147414285716,-0.189453721518986,-0.696422910112362,-1.34968945544554,-1.92616293103448,-1.87220012121212,-2.22082578947368,-2.87408488095238,0.962490062500002,-0.0536335925925928,0.177365967741934,-0.382545442857142,-0.858234582278481,0.562223011235955,2.81518752475248,1.93075755172413,1.67388057575758,1.96100742105263,2.05514523809524,-1.094553375,0.249453648148148,0.786871854838711,0.966692857142858,0.668780860759494,-1.25864592134832,-4.16487698019802,3.77451373097245,16.8106662840651,94.6702552,100.2694521,105.793258,113.2450862,121.8766962,116.62284,117.9698897,122.8484952,129.6153452,134.898714,123.6967653,81.6315078
