}Dynamic	DESC	Hour	1114	Janssens2015																					
NUP170	NUP170	0.728225224	0.698813765	0.649411763	0.596067278	0.481086479	0.498967006	0.454318162	0.154212964	0	0.062369416	0.344232529	1	0.155857788	0.086893901	0.042239237	0.01178376	0	0.315449086	0.635884042	0.932361245	0.958725898	1	0.998230699	0.982130089
ILS1	ILS1	1	0.875113377	0.686405836	0.484426251	0.04490033	0.049395038	0.145209999	0.329015135	0.457465635	0.442054935	0.307431474	0	0	0.023293187	0.077818088	0.180906104	0.384943626	0.557940022	0.671799405	0.732525812	0.657277421	0.749367069	0.864802344	1
RPS8A	RPS8A	0.467128005	0.498752396	0.505303294	0.499850362	0.41434593	0.4311272	0.367330185	0	0.053121673	0.20984194	0.510324821	1	0	0.041456301	0.116109783	0.252140383	0.521938684	0.606933968	0.751536308	0.808555519	0.611473134	0.687999378	0.818286092	1
PTH2	PTH2	0	0.048680006	0.115275483	0.192838574	0.321288877	0.394625458	0.428185479	0.353149118	0.299988214	0.381909939	0.586248571	1	0.501483376	0.379820382	0.263365768	0.132080807	0	0.063912405	0.222296133	0.434180046	0.521652493	0.625036797	0.773449493	1
PTC3	PTC3	1	0.969384209	0.949529994	0.921027867	0.954610268	0.829877642	0.677690544	0.543385322	0.275390981	0.103865159	0	0.024554417	0.001822379	0	0.011695584	0.038953486	0.098783454	0.227877647	0.285223439	0.370181535	0.511840369	0.611528443	0.76027174	1
PIN4	PIN4	0.727769161	0.710681983	0.662046447	0.578598443	0.417352098	0.22986852	0.059621764	0.001122883	0	0.116795575	0.418301803	1	1	0.927370085	0.812853047	0.639973644	0.346412943	0	0.029927408	0.237956865	0.702701837	0.764895815	0.652226946	0.254636653
SEC17	SEC17	0	0.109758175	0.296469026	0.502646473	1	0.992085942	0.853686576	0.512981081	0.281229269	0.205614745	0.238917439	0.419880164	1	0.958506871	0.884482576	0.753098061	0.515036233	0.321022964	0.131429036	0.021873056	0.133118824	0.15188497	0.126968829	0
PRE7	PRE7	0.164767675	0.094160202	0.038638462	0	0.017104019	0.031155305	0.055528374	0.072160578	0.013522309	0.140867366	0.434755179	1	1	0.946402568	0.851423337	0.688995718	0.399045973	0.1082028	0	0.016226998	0.2665151	0.391931092	0.421234711	0.250335805
APL3	APL3	1	0.834060081	0.646354325	0.459601545	0.204791403	0.140157307	0.165841902	0.360236199	0.339715062	0.282065416	0.174311623	0	0.132598065	0.244101621	0.382226324	0.581659176	0.904122603	1	0.918411319	0.710416244	0.468973954	0.347284293	0.200070694	0
YBL036C	YBL036C	0.164148824	0.181577948	0.205411222	0.235358216	0.303919793	0.341868323	0.312480852	0.061635977	0	0.109503361	0.40537465	1	1	0.998869257	0.960753644	0.873280663	0.696823805	0.413248836	0.173388646	0	0.089647266	0.086567595	0.11470771	0.168790857
HEK2	HEK2	0.372906803	0.37924726	0.377499264	0.353042484	0.34235333	0.164623324	0.004546147	0.0386512	0	0.100416364	0.394260302	1	0.391156822	0.39354041	0.396733671	0.39578098	0.371211048	0.419758357	0.686950595	0.960957995	1	0.816332392	0.486194522	0
RPL19B	RPL19B	0.225187553	0.292512256	0.284032107	0.309031647	0	0.562001463	1	0.668244453	0.788009676	0.826226744	0.790790473	0.762000804	0.162883815	0.312335834	0.469591094	0.680275627	1	0.818626117	0.680111371	0.438774071	0.230113512	0.160189499	0.09705284	0
LSM2	LSM2	0.115437583	0.176470127	0.255022765	0.325127824	0.475449338	0.413197835	0.285643555	0.035884316	0	0.123903546	0.433171601	1	0.922574944	0.751747931	0.571440733	0.335320738	0	0.172269313	0.365074236	0.652873878	0.929316576	1	0.882546254	0.506728337
SLA1	SLA1	0.814879919	0.731578664	0.643295979	0.56750991	0.465312426	0.48702068	0.604790453	0.987425923	1	0.862661472	0.547308121	0	0.180099219	0.318879401	0.476762714	0.687646571	1	0.995109824	0.878533823	0.610647013	0.146815165	0	0.126938649	0.686156253
UTP20	UTP20	0.177278081	0.243007886	0.269747059	0.278002815	0.155366057	0.185513712	0.191291449	0	0.498684798	0.79617125	1	0.922758218	0	0.013218053	0.063871599	0.165359554	0.363603853	0.647466555	0.872197437	0.984462831	0.695324709	0.656197126	0.724008633	1
HHF1	HHF1	0	0.010050883	0.033669681	0.066579199	0.131359319	0.172996951	0.200751832	0.194059152	0.120201322	0.222248621	0.478548897	1	0	0.122301691	0.255718421	0.42208431	0.629615541	0.653915812	0.82458413	0.962074249	1	0.896157803	0.702749411	0.403822965
HHT1	HHT1	1	0.961818859	0.940778973	0.898316731	0.938353239	0.717996696	0.461461973	0.175563408	0	0.062766958	0.353485775	0.933153245	0	0.035321536	0.090446695	0.178121937	0.313348189	0.429744219	0.736648928	0.986028702	0.883293911	0.862297514	0.880001198	1
MNN2	MNN2	0	0.068568519	0.152788404	0.269776699	0.424811301	0.630810658	0.810539579	0.931736671	1	0.925335957	0.678175683	0.20382878	1	0.997665621	0.972235713	0.93509389	0.891427554	0.548049262	0.314027674	0.155244735	0.341894108	0.403199837	0.338801325	0
OLA1	OLA1	1	0.921794049	0.79562574	0.656590186	0.357829419	0.359327073	0.363445047	0.229738389	0.241323907	0.193486467	0.115711809	0	0.190188257	0.314839382	0.433550675	0.552839216	0.597223919	0.743038314	0.804617771	0.736721899	0.325478994	0	0.090569042	1
CDS1	CDS1	0.909127893	0.944819032	0.971106854	0.984878021	1	0.944946771	0.826205132	0.551897932	0.609154067	0.534378109	0.365995164	0	0.401737898	0.48747918	0.579325411	0.696920857	0.82748046	0.850546545	0.963816408	1	0.813135683	0.548657624	0.259974887	0
RPL4A	RPL4A	0.525695479	0.44615411	0.346341093	0.253068008	0.050835227	0.1055101	0.312082874	0.895429639	1	0.906075335	0.593601326	0	0	0.055261953	0.141640106	0.28017162	0.512233686	0.714648302	0.941230674	1	0.500369204	0.252711093	0.289885827	0.874290485
PDX3	PDX3	0.961194733	0.928400604	0.918876742	0.910223433	1	0.92118183	0.822930217	0.737356477	0.462273314	0.260259851	0.090050049	0	0.285580672	0.348436444	0.371429962	0.322383954	0.04657324	0	0.461346986	0.983192358	0.98034991	0.624358115	0.506693347	1
ATP3	ATP3	0	0.143222075	0.347119534	0.558949998	1	0.990363896	0.822322639	0.385783625	0.093094244	0.031273826	0.166641381	0.617593541	1	0.949137766	0.870202604	0.746515642	0.537477618	0.337186772	0.233354724	0.175746608	0.171258861	0.095000558	0.034751449	0
REB1	REB1	0.900141225	0.767434262	0.598674196	0.425074046	0.134490114	0.047434209	0.145502393	0.785967485	1	0.944490453	0.648030678	0	1	0.871342301	0.749562694	0.627220629	0.564015147	0.498309617	0.548359968	0.656591427	0.804556799	0.852842358	0.650112487	0
YRO2	YRO2	0	0.021682053	0.064300493	0.136201732	0.228781668	0.416711807	0.645360127	0.945896646	1	0.957055366	0.766430683	0.390000517	0	0.125889646	0.281671533	0.498254155	0.833033184	1	0.962596533	0.890607917	0.995616237	0.973639329	0.853098734	0.578399718
UBP14	UBP14	1	0.935946426	0.851203721	0.756482795	0.585040704	0.546685125	0.493217301	0.374025655	0.042489082	0	0.216821406	0.930035143	0.040773964	0.007331814	0	0.022506874	0.100494315	0.308478955	0.455855899	0.615111429	0.738331753	0.922594144	1	0.879255129
PFF1	PFF1	0.910034221	0.968760466	1	0.995428956	0.94175419	0.760748748	0.555863165	0.436321401	0.494881215	0.417684271	0.275916412	0	0.113627703	0.058081825	0.02154593	0	0.019777986	0.229119193	0.291748571	0.334760007	0.353608054	0.45597565	0.650728014	1
ECM33	ECM33	1	0.929750299	0.801588269	0.676150046	0.327881128	0.432338955	0.596022241	0.839674666	0.879287081	0.758211697	0.469382056	0	1	0.909157012	0.788416236	0.614905881	0.356548099	0.167649376	0.081633163	0.06709624	0.182793987	0.182079479	0.132503463	0
RPG1	RPG1	1	0.966514571	0.912489332	0.852060437	0.718486845	0.701378547	0.735345042	0.887319471	0.994461519	0.896623518	0.605194124	0	0	0.003659205	0.041956964	0.125595161	0.29688572	0.588174803	0.822601683	1	0.918045486	0.796632842	0.704883801	0.739971346
SEC18	SEC18	0.809892563	0.741355006	0.677443082	0.639730473	0.629063315	0.701373529	0.802578352	1	0.907589607	0.730728766	0.428830869	0	0.243647465	0.250191276	0.254690809	0.258149149	0.254493926	0.236835657	0.214158128	0.330053426	0.869447672	1	0.788056136	0
POL30	POL30	0.15339261	0.260286367	0.330350904	0.411924484	0.327957415	0.664073803	0.848783422	0.438979881	0.079203267	0	0.188218037	1	1	0.94638426	0.890179535	0.803791675	0.683535884	0.74776016	0.745865466	0.682012806	0.250811595	0	0.057565222	0.672595465
NHP6B	NHP6B	0	0.045097674	0.131544217	0.23948106	0.492045061	0.54794148	0.530434038	0.352394424	0.280275991	0.370641038	0.590977078	1	0.902928745	0.974941341	1	0.918440165	0.629701144	0.537747396	0.493356686	0.428013469	0.14279072	0	0.001436632	0.246691555
PBY1	PBY1	1	0.940583168	0.860673083	0.766360759	0.620354811	0.512800475	0.457035353	0.602362631	0.491140837	0.344752731	0.170544172	0	0.020179917	0	0.000410039	0.024095367	0.097909522	0.276683717	0.384751119	0.46881904	0.453632456	0.550685344	0.717312258	1
PHO88	PHO88	0	0.058699724	0.131095548	0.231663663	0.363031848	0.565016053	0.712101418	0.588645635	0.876591907	1	0.965555974	0.613596873	1	0.993557442	0.974437639	0.937285773	0.882302761	0.767203165	0.669691832	0.593589793	0.619928782	0.496103621	0.300947002	0
LYS2	LYS2	1	0.927587683	0.805276385	0.64973557	0.291969314	0.175422335	0.093470494	0.043200413	0	0.084281866	0.297115644	0.697207984	0.012925972	0	0.023617022	0.100001924	0.304087087	0.487968398	0.633979063	0.742397365	0.716183985	0.81998808	0.921466643	1
GRS1	GRS1	0.992933734	1	0.993188048	0.986386649	0.934588205	0.969228332	0.963262783	0.800795255	0.864180129	0.772192924	0.52495132	0	0.962565721	0.994157434	1	0.970892525	0.841453067	0.721436241	0.619128535	0.491434712	0.307361167	0.115616398	0	0.041283498
VMA2	VMA2	1	0.859466887	0.677342738	0.475837887	0.118306211	0.015696978	0	0.148212408	0.037336701	0.096392179	0.326049751	0.869094143	1	0.955336551	0.890946193	0.79078178	0.618295402	0.52273662	0.422423746	0.327189446	0.217372536	0.097193642	0.013151276	0
CKS1	CKS1	0	0.093519729	0.203313685	0.32335439	0.510803377	0.573233444	0.568308154	0.455711048	0.471171524	0.551936544	0.710143439	1	0.690161361	0.575373966	0.448673001	0.28443135	0.065442616	0	0.09465081	0.333449022	0.715042932	0.936550353	1	0.773058157
IRA1	IRA1	1	0.892203386	0.790186821	0.698580767	0.631204642	0.621976894	0.54752791	0.165986395	0	0.011951836	0.149156342	0.438981643	0	0.005752891	0.033641684	0.088760545	0.195815419	0.394406245	0.501363202	0.565581218	0.490136539	0.560378011	0.71070064	1
SUP45	SUP45	0.999881988	1	0.958377506	0.902674934	0.721681866	0.747689726	0.689296354	0.269186329	0.296030484	0.248087504	0.165391642	0	0.541573969	0.666150024	0.77705373	0.897624178	1	0.85098376	0.690233018	0.442349596	0.172259294	0	0.003432774	0.309376835
MRPS9	MRPS9	1	0.983264091	0.958601103	0.914811248	0.874146931	0.731179151	0.585734494	0.511192529	0.431494691	0.315903022	0.179940262	0	0.41593108	0.493085695	0.58716823	0.731478353	1	0.912922201	0.724492079	0.394149102	0	0.013261146	0.175435973	0.494577081
CDC28	CDC28	0.798827524	0.834868214	0.878722079	0.900357106	1	0.840360416	0.616432687	0.295928591	0.237261161	0.15405752	0.089752775	0	0.002062269	0.002115324	0.015783489	0.031562001	0	0.340953089	0.594960369	0.791085045	0.675083564	0.573679374	0.616534547	1
ARL1	ARL1	0.816691797	0.792685043	0.741275088	0.661385735	0.526735355	0.37241559	0.20501656	0	0.045823623	0.183683126	0.485277206	1	0.579742889	0.627192272	0.685779204	0.780923612	1	0.868975744	0.810877929	0.613686308	0.24090127	0.115791831	0.037264103	0
EHT1	EHT1	0.751687319	0.771270464	0.813918226	0.862363004	1	0.992342789	0.961935125	0.953542989	0.728931065	0.506062642	0.250456208	0	0.473668733	0.503702413	0.538094897	0.571097799	0.536248751	0.852500971	1	0.975790628	0.490076746	0.110818229	0	0.486302554
PGI1	PGI1	1	0.881516397	0.737140641	0.58086489	0.328701267	0.234952974	0.243488836	0.521196079	0.449962348	0.341716018	0.186389808	0	0	0.067988619	0.167770536	0.324197645	0.581750935	0.766558929	0.900207676	0.975987376	0.940387861	0.961761154	0.979231245	1
MCM7	MCM7	1	0.90533531	0.766003297	0.595285442	0.290352837	0.114884534	0	0.048254128	0.028914465	0.055851718	0.170448497	0.424901479	0	0.031095251	0.100128823	0.220015053	0.433692772	0.774513846	0.949907052	1	0.68479767	0.55402631	0.598237039	0.997481939
KTR3	KTR3	0.1340851	0.130980852	0.15902024	0.217562985	0.376689983	0.447381248	0.567869164	0.924035181	1	0.910207094	0.611021997	0	0.032627816	0.181000049	0.352711988	0.597919017	1	0.888903944	0.888724474	0.843403398	0.931298154	0.919525727	0.675781335	0
"DUR1,2"	"DUR1,2"	0	0.058072883	0.147823291	0.258558714	0.450060173	0.54490618	0.617174013	0.67991166	0.688182646	0.761843206	0.859738311	1	0.007692033	0	0.046526096	0.17302825	0.494656555	0.7706247	0.898981433	0.886865677	0.494791084	0.464284702	0.599970686	1
PYC2	PYC2	1	0.823695258	0.652954246	0.481134509	0.330248518	0.163667177	0.125498394	0.524155382	0.246882795	0.090938358	0	0.089998975	0.292772119	0.358871074	0.448433895	0.575457247	0.766109479	1	0.863619404	0.575629153	0.153748346	0	0.038591912	0.409356804
PDB1	PDB1	1	0.927974198	0.878661147	0.838688467	0.902879047	0.812609946	0.69296452	0.620288066	0.178491588	0	0.011780175	0.406450925	0.557469547	0.604821454	0.658686531	0.724285937	0.752935745	0.988144539	1	0.862709365	0.359072676	0	0.073204366	0.987026494
ROT2	ROT2	1	0.898337453	0.780410679	0.661116195	0.488586272	0.439571092	0.454410423	0.62591382	0.558897327	0.443010915	0.259553023	0	0.683276525	0.745057596	0.757147453	0.692457685	0.418186477	0.20361401	0.020597291	0	0.418738761	0.668163935	0.885133739	1
ARC40	ARC40	1	0.920448199	0.856413809	0.800870524	0.814060773	0.757733356	0.722845396	0.782882202	0.597230879	0.425307181	0.222824428	0	1	0.820435058	0.663780808	0.508882451	0.409052954	0.59534117	0.676479003	0.756967362	0.663238063	0.618146489	0.42934806	0
ARO4	ARO4	1	0.900738786	0.75348775	0.593792037	0.282267115	0.224637675	0.184414723	0	0.514409267	0.778825615	0.868471013	0.491341174	1	0.944111397	0.853608659	0.694879009	0.370491823	0.298741781	0.283131568	0.331414871	0.382981375	0.22561541	0.075100193	0
DUT1	DUT1	1	0.914873146	0.769371012	0.581586892	0.182909633	0.009820419	0	0.432419801	0.559393265	0.551461129	0.480544273	0.338788953	0.444077187	0.365452495	0.279436486	0.166247563	0.010595903	0	0.029035806	0.142079182	0.324058903	0.501622747	0.724535799	1
RIB5	RIB5	0.691029228	0.637376783	0.659146099	0.671729488	1	0.646858625	0.331739793	0.435984886	0.104074346	0	0.087094064	0.452944698	0.86104987	0.926852578	0.970119542	1	0.982563534	0.741541868	0.601772414	0.464074935	0.384149246	0.261830663	0.136476665	0
SHM1	SHM1	0	0.098311894	0.223255431	0.366013018	0.587402069	0.70241063	0.75448744	0.652213366	0.780116785	0.889419247	0.978249545	1	0.979446635	1	0.990524637	0.941387958	0.780303987	0.673315775	0.506969094	0.332061448	0.230167856	0.068335477	0	0.127107404
TSC10	TSC10	0	0.059688372	0.121998499	0.185607356	0.269012602	0.298232351	0.27704402	0.136483284	0.191173619	0.330237362	0.581987372	1	0.05041261	0.020552102	0.022674003	0.046976731	0.085613437	0.557604373	0.85448802	1	0.626164563	0.332939796	0.074768181	0
HSM3	HSM3	0.663640237	0.60927603	0.579600752	0.571201645	0.647913866	0.677416669	0.755458144	1	0.893296064	0.717311395	0.425095206	0	0	0.056753121	0.123791506	0.206465132	0.314060784	0.394962662	0.21198353	0.089321758	0.379379257	0.763970767	1	0.877598348
DUG2	DUG2	1	0.871730841	0.706155132	0.531616455	0.265551461	0.201289445	0.149937519	0	0.045101417	0.06331571	0.099661351	0.143282124	0.527773108	0.590670613	0.652083572	0.719862048	0.807099364	0.828422393	0.355765756	0	0.587427429	1	0.995337518	0.163357221
SSH1	SSH1	1	0.848534363	0.664908817	0.476087117	0.187717113	0.116350975	0.091086198	0.11449661	0	0.023882245	0.181417036	0.581594496	0	0.027026849	0.074614248	0.154429872	0.294284685	0.447657123	0.445751844	0.398195184	0.322927712	0.40628425	0.610577224	1
YBR287W	YBR287W	0	0.036767039	0.093714847	0.182029592	0.317733191	0.489155089	0.677201529	0.920650172	1	0.964037561	0.780124682	0.402919602	0.461513413	0.496328069	0.556084038	0.658009609	0.842281117	1	0.99327589	0.898031197	0.695347999	0.527362835	0.301196991	0
CTP1	CTP1	0.787824266	0.845768963	0.839679144	0.762419595	0.451763937	0.177438318	0	0.239242635	0.411219144	0.549962431	0.745707319	1	0	0.021429506	0.068458746	0.142554828	0.233791176	0.545988297	0.816114562	1	0.79995248	0.580276935	0.361547262	0.241401128
KRR1	KRR1	0.073442206	0.156003532	0.225644014	0.284066162	0.300193636	0.300243394	0.335288192	0.481713236	0.92494508	1	0.780476423	0	0.197527893	0.192551818	0.176164992	0.141614634	0.06549825	0.006180494	0	0.032251181	0.111742372	0.228205363	0.494932706	1
MIC10	MIC10	0	0.134913346	0.338117723	0.549707233	1	0.996511759	0.846760709	0.421870876	0.146940573	0.087586847	0.194132804	0.543793402	0.351372726	0.497555023	0.636793948	0.798121271	1	0.75087442	0.51395055	0.218914022	0.007280629	0	0.15365563	0.501716857
PRD1	PRD1	1	0.8750434	0.753365325	0.634456058	0.55608773	0.458273592	0.374449599	0.337317192	0.063937147	0	0.119451597	0.578705209	0	0.06727027	0.169555434	0.325181311	0.560858146	0.885742191	0.982130657	1	0.925917263	0.864687777	0.784328197	0.715021678
EMC1	EMC1	1	0.848002011	0.660998388	0.467784696	0.163698709	0.088723856	0.140103882	0.476853433	0.546928521	0.488118728	0.319448639	0	0	0.018414777	0.087825973	0.233831377	0.544681676	0.887464971	1	0.9833582	0.694627778	0.490071895	0.369742827	0.445632536
MGR1	MGR1	0	0.00675507	0.041128937	0.107587562	0.252575198	0.407682388	0.580024147	0.754645289	0.830339371	0.903565992	0.955771648	1	0	0.169422638	0.350555137	0.58802384	0.934336092	1	0.751683137	0.394392485	0.470136135	0.531466011	0.471481076	0.197797598
PDI1	PDI1	0	0.002189828	0.036894304	0.110976918	0.28743954	0.43047166	0.614681171	0.976244931	0.984735663	1	0.985245587	0.997947195	1	0.92883016	0.832495276	0.694138453	0.496192983	0.291683993	0.147718111	0.110231715	0.363250537	0.427868258	0.349091021	0
GRX1	GRX1	0.03017674	0.032613949	0.067741591	0.117761182	0.272377163	0.302004129	0.293028755	0.197551475	0	0.063135735	0.344168305	1	0	0.002895159	0.015344989	0.038751345	0.076963409	0.171192776	0.275541327	0.397658763	0.51561337	0.670874313	0.833697802	1
MXR2	MXR2	0	0.064243911	0.184906236	0.323780086	0.650316875	0.676193621	0.6240412	0.428922379	0.298979228	0.365325534	0.579241788	1	0.881577415	0.964668545	1	0.974436101	0.801146665	0.474365147	0.370452522	0.347706396	0.540572049	0.506262938	0.353465943	0
HIS4	HIS4	0.951440095	0.881540485	0.829917208	0.79480155	0.804695154	0.823820893	0.865793376	1	0.726484248	0.499914918	0.238947881	0	0	0.018123268	0.072701121	0.185379044	0.42158396	0.607710312	0.830983003	1	0.964524487	0.990741994	0.954098799	0.824226653
LEU2	LEU2	1	0.899876392	0.794624978	0.686565891	0.570971464	0.485096306	0.44760939	0.540461925	0.465751424	0.35973182	0.210019704	0	1	0.970664253	0.924770641	0.846100353	0.694569251	0.661816336	0.570685263	0.456184618	0.261102609	0.072010553	0	0.158268454
ILV6	ILV6	0	0.029539059	0.118010323	0.226172846	0.553048947	0.516728102	0.433006854	0.350411211	0.279770549	0.369438816	0.593604232	1	0	0.015348163	0.076216924	0.18569912	0.375261115	0.912903309	1	0.893301262	0.293283505	0.013500867	0.121683092	0.979588831
CDC10	CDC10	1	0.967592014	0.918617464	0.844734274	0.761109867	0.578191696	0.391199031	0.276348168	0.188988639	0.094621539	0.029257636	0	0.763984365	0.662457029	0.537390468	0.360348989	0.091522419	0	0.02138713	0.091096612	0.149335762	0.367822726	0.650922232	1
PGK1	PGK1	1	0.854281356	0.680901168	0.496318681	0.215962788	0.119692549	0.113264579	0.2952729	0.188626074	0.101563504	0.024336241	0	0.653386211	0.797700796	0.908809411	0.974068681	0.804388683	0.944789086	1	0.945033989	0.555893273	0.112586789	0	0.611813795
HSP30	HSP30	0	0.136044877	0.315683035	0.514010918	0.823269479	0.942649777	1	0.973949929	0.991119806	0.943851749	0.779324442	0.411125916	0	0.062311674	0.150418408	0.281887865	0.482593904	0.694617703	0.723846375	0.673067066	0.527734614	0.522702712	0.64733326	1
RIM1	RIM1	0.606113087	0.618202297	0.636253258	0.640597327	0.682727029	0.586127689	0.435555986	0.180758887	0	0.052246457	0.341398631	1	0.839715369	0.758169866	0.696751791	0.648437642	0.649151361	0.807007445	0.921614007	1	0.830267993	0.599307412	0.315447542	0
YCR051W	YCR051W	0	0.110947004	0.227686292	0.343391954	0.476954469	0.547877744	0.530589512	0.251698602	0.358929982	0.502874289	0.71682195	1	1	0.925252349	0.820913503	0.664191847	0.41872473	0.220649721	0.176810188	0.294623717	0.781754005	0.922936314	0.741159183	0
RSC6	RSC6	1	0.910981921	0.785052406	0.632853591	0.368875082	0.227308967	0.122882527	0.095076084	0	0.054167414	0.289274987	0.830289671	1	0.950403821	0.870040121	0.739646387	0.522747149	0.290276932	0.210611129	0.177591862	0.161489156	0.089652654	0.033018879	0
THR4	THR4	1	0.921640336	0.803654538	0.670653633	0.408883641	0.366246409	0.324392039	0.179431824	0.161156249	0.117364107	0.066899876	0	0.955446924	0.990522929	1	0.980314803	0.872158456	0.736326262	0.652959063	0.565486086	0.484363966	0.260993371	0.073724851	0
